iso3,topic,country_total_votes_2024,country_total_votes_2025,world_total_votes_2025,country_yes_pct_2024,country_yes_pct_2025,country_yes_pct_change,world_yes_pct_2024,world_yes_pct_2025,world_yes_pct_change,gap_vs_world_yes_2024,gap_vs_world_yes_2025,abs_gap_change
POL,DISARMAMENT AND MILITARY QUESTIONS,41,42,7411,46.3,47.6,1.3,80.6,83.8,3.2,-34.2,-36.2,2.0
POL,GENERAL AND NATIONAL LAW,1,8,1423,100.0,87.5,-12.5,95.7,94.6,-1.1,4.3,-7.1,2.8
POL,INTERNATIONAL LAW,11,44,7745,63.6,65.9,2.3,79.0,85.8,6.8,-15.4,-19.9,4.5
POL,SPACE SCIENCES,3,5,887,66.7,60.0,-6.7,84.9,86.2,1.4,-18.2,-26.2,8.1
POL,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,8,1390,80.0,100.0,20.0,82.9,84.5,1.6,-2.9,15.5,12.6
POL,COMPUTER SCIENCE AND TECHNOLOGY,1,6,1066,100.0,66.7,-33.3,95.8,91.7,-4.1,4.2,-25.0,20.8
POL,PUBLIC FINANCE,1,4,728,100.0,50.0,-50.0,95.7,83.8,-11.9,4.3,-33.8,29.5
PRK,WOMEN'S ADVANCEMENT,1,4,672,0.0,100.0,100.0,94.1,97.5,3.4,-94.1,2.5,-91.5
PRK,ENVIRONMENT,1,22,4347,0.0,86.4,86.4,96.6,96.4,-0.3,-96.6,-10.0,-86.6
PRK,ENERGY RESOURCES,1,3,539,0.0,100.0,100.0,58.9,95.5,36.6,-58.9,4.5,-54.5
PRK,SPACE SCIENCES,3,5,887,33.3,100.0,66.7,84.9,86.2,1.4,-51.5,13.8,-37.8
PRK,COMPUTER SCIENCE AND TECHNOLOGY,1,6,1066,0.0,33.3,33.3,95.8,91.7,-4.1,-95.8,-58.3,-37.5
PRK,NATURAL RESOURCES AND THE ENVIRONMENT,4,26,5226,50.0,84.6,34.6,90.2,96.7,6.5,-40.2,-12.1,-28.1
PRK,SCIENCE AND TECHNOLOGY,6,14,2794,33.3,64.3,31.0,85.5,90.7,5.1,-52.2,-26.4,-25.8
PRK,INTERNATIONAL TRADE,3,6,1087,100.0,83.3,-16.7,80.9,85.5,4.6,19.1,-2.1,-17.0
PRK,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,5,904,100.0,80.0,-20.0,80.9,82.9,2.0,19.1,-2.9,-16.3
PRK,INTERNATIONAL LAW,9,39,7745,44.4,66.7,22.2,79.0,85.8,6.8,-34.6,-19.1,-15.5
PRK,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,6,1055,100.0,66.7,-33.3,57.7,94.1,36.4,42.3,-27.5,-14.9
PRK,POLITICAL EVENTS AND ISSUES,16,20,3546,50.0,85.0,35.0,66.1,81.8,15.7,-16.1,3.2,-12.8
PRK,WELFARE AND SOCIAL SERVICES,2,14,2466,100.0,92.9,-7.1,85.1,95.7,10.6,14.9,-2.8,-12.1
PRK,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,10,44,8097,90.0,93.2,3.2,79.8,93.1,13.4,10.2,0.0,-10.2
PRK,POLITICAL AND LEGAL QUESTIONS,72,122,22664,55.6,70.5,14.9,78.5,84.4,5.9,-23.0,-13.9,-9.0
PRK,DEVELOPMENT,7,43,7917,85.7,93.0,7.3,76.3,93.7,17.4,9.4,-0.7,-8.7
PRK,INTERNATIONAL RELATIONS,29,47,8074,62.1,76.6,14.5,75.9,84.2,8.3,-13.9,-7.6,-6.2
PRK,SOCIAL DEVELOPMENT,8,24,4224,87.5,87.5,0.0,75.3,93.6,18.3,12.2,-6.1,-6.1
PRK,DISARMAMENT AND MILITARY QUESTIONS,34,36,7411,35.3,44.4,9.2,80.6,83.8,3.2,-45.3,-39.4,-5.9
PRK,DEVELOPMENT FINANCE,2,11,2001,100.0,100.0,0.0,85.1,90.9,5.8,14.9,9.1,-5.8
PRK,ECONOMIC CONDITIONS,2,11,1978,100.0,81.8,-18.2,85.1,91.2,6.0,14.9,-9.3,-5.6
PRK,HUMAN RIGHTS,17,19,3260,64.7,89.5,24.8,69.6,87.5,17.9,-4.9,2.0,-2.9
PRK,MARINE RESOURCES,1,4,1216,100.0,100.0,0.0,95.6,97.4,1.7,4.4,2.6,-1.7
PRK,DISCRIMINATION,9,8,1410,66.7,87.5,20.8,69.5,86.1,16.6,-2.9,1.4,-1.5
PRK,MAINTENANCE OF PEACE AND SECURITY,29,45,8076,55.2,57.8,2.6,77.3,81.3,4.1,-22.1,-23.6,1.5
PRK,SOCIAL CONDITIONS AND EQUITY,20,35,6127,70.0,88.6,18.6,71.1,91.6,20.4,-1.1,-3.0,1.9
PRK,GENERAL AND NATIONAL LAW,1,8,1423,100.0,87.5,-12.5,95.7,94.6,-1.1,4.3,-7.1,2.8
PRK,POLLUTION,2,3,503,50.0,33.3,-16.7,95.3,85.5,-9.8,-45.3,-52.2,6.9
PRK,RESOURCES (GENERAL),1,9,1613,100.0,77.8,-22.2,90.0,96.6,6.6,10.0,-18.8,8.8
PRK,PUBLIC FINANCE,1,4,728,100.0,100.0,0.0,95.7,83.8,-11.9,4.3,16.2,11.9
PRK,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,8,1390,80.0,62.5,-17.5,82.9,84.5,1.6,-2.9,-22.0,19.1
PRK,HUMANITARIAN AID AND RELIEF,5,16,2745,80.0,43.8,-36.2,82.9,87.4,4.5,-2.9,-43.6,40.7
PRT,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,6,1055,0.0,100.0,100.0,57.7,94.1,36.4,-57.7,5.9,-51.8
PRT,DEVELOPMENT,7,44,7917,28.6,86.4,57.8,76.3,93.7,17.4,-47.8,-7.3,-40.4
PRT,ENERGY RESOURCES,1,3,539,100.0,100.0,0.0,58.9,95.5,36.6,41.1,4.5,-36.6
PRT,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,10,45,8097,40.0,84.4,44.4,79.8,93.1,13.4,-39.8,-8.7,-31.1
PRT,INTERNATIONAL TRADE,3,6,1087,33.3,66.7,33.3,80.9,85.5,4.6,-47.5,-18.8,-28.7
PRT,ECONOMIC CONDITIONS,2,11,1978,50.0,81.8,31.8,85.1,91.2,6.0,-35.1,-9.3,-25.8
PRT,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,5,904,33.3,60.0,26.7,80.9,82.9,2.0,-47.5,-22.9,-24.7
PRT,SOCIAL DEVELOPMENT,8,24,4224,50.0,91.7,41.7,75.3,93.6,18.3,-25.3,-1.9,-23.4
PRT,DEVELOPMENT FINANCE,2,11,2001,50.0,72.7,22.7,85.1,90.9,5.8,-35.1,-18.2,-16.9
PRT,SCIENCE AND TECHNOLOGY,8,16,2794,62.5,81.2,18.8,85.5,90.7,5.1,-23.0,-9.4,-13.6
PRT,SOCIAL CONDITIONS AND EQUITY,20,35,6127,50.0,82.9,32.9,71.1,91.6,20.4,-21.1,-8.7,-12.4
PRT,WELFARE AND SOCIAL SERVICES,2,14,2466,100.0,92.9,-7.1,85.1,95.7,10.6,14.9,-2.8,-12.1
PRT,MAINTENANCE OF PEACE AND SECURITY,31,47,8076,61.3,76.6,15.3,77.3,81.3,4.1,-16.0,-4.7,-11.2
PRT,HUMANITARIAN AID AND RELIEF,5,16,2745,100.0,93.8,-6.2,82.9,87.4,4.5,17.1,6.4,-10.7
PRT,HUMAN RIGHTS,17,19,3260,47.1,73.7,26.6,69.6,87.5,17.9,-22.5,-13.8,-8.7
PRT,POLITICAL AND LEGAL QUESTIONS,79,131,22664,59.5,73.3,13.8,78.5,84.4,5.9,-19.0,-11.2,-7.9
PRT,RESOURCES (GENERAL),1,9,1613,100.0,100.0,0.0,90.0,96.6,6.6,10.0,3.4,-6.6
PRT,NATURAL RESOURCES AND THE ENVIRONMENT,6,30,5226,100.0,100.0,0.0,90.2,96.7,6.5,9.8,3.3,-6.5
PRT,INTERNATIONAL RELATIONS,31,48,8074,67.7,81.2,13.5,75.9,84.2,8.3,-8.2,-3.0,-5.2
PRT,POLITICAL EVENTS AND ISSUES,16,21,3546,56.2,76.2,19.9,66.1,81.8,15.7,-9.8,-5.6,-4.3
PRT,WOMEN'S ADVANCEMENT,1,4,672,100.0,100.0,0.0,94.1,97.5,3.4,5.9,2.5,-3.4
PRT,MARINE RESOURCES,2,7,1216,100.0,100.0,0.0,95.6,97.4,1.7,4.4,2.6,-1.7
PRT,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,8,1390,100.0,100.0,0.0,82.9,84.5,1.6,17.1,15.5,-1.6
PRT,DISCRIMINATION,9,8,1410,44.4,62.5,18.1,69.5,86.1,16.6,-25.1,-23.6,-1.5
PRT,WILDLIFE,1,4,666,100.0,100.0,0.0,97.6,99.1,1.5,2.4,0.9,-1.5
PRT,DISARMAMENT AND MILITARY QUESTIONS,41,42,7411,56.1,59.5,3.4,80.6,83.8,3.2,-24.5,-24.3,-0.2
PRT,ENVIRONMENT,2,25,4347,100.0,100.0,0.0,96.6,96.4,-0.3,3.4,3.6,0.3
PRT,GENERAL AND NATIONAL LAW,1,8,1423,100.0,87.5,-12.5,95.7,94.6,-1.1,4.3,-7.1,2.8
PRT,COMPUTER SCIENCE AND TECHNOLOGY,1,6,1066,100.0,83.3,-16.7,95.8,91.7,-4.1,4.2,-8.3,4.1
PRT,INTERNATIONAL LAW,11,44,7745,81.8,75.0,-6.8,79.0,85.8,6.8,2.8,-10.8,8.0
PRT,SPACE SCIENCES,3,5,887,66.7,60.0,-6.7,84.9,86.2,1.4,-18.2,-26.2,8.1
PRT,POLLUTION,3,3,503,100.0,100.0,0.0,95.3,85.5,-9.8,4.7,14.5,9.8
PRT,PUBLIC FINANCE,1,4,728,100.0,50.0,-50.0,95.7,83.8,-11.9,4.3,-33.8,29.5
PRY,HUMANITARIAN AID AND RELIEF,5,16,2745,0.0,75.0,75.0,82.9,87.4,4.5,-82.9,-12.4,-70.5
PRY,RESOURCES (GENERAL),1,9,1613,0.0,55.6,55.6,90.0,96.6,6.6,-90.0,-41.0,-49.0
PRY,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,8,1390,0.0,50.0,50.0,82.9,84.5,1.6,-82.9,-34.5,-48.4
PRY,SOCIAL DEVELOPMENT,8,24,4224,12.5,70.8,58.3,75.3,93.6,18.3,-62.8,-22.8,-40.1
PRY,WELFARE AND SOCIAL SERVICES,2,14,2466,0.0,50.0,50.0,85.1,95.7,10.6,-85.1,-45.7,-39.4
PRY,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,6,1055,0.0,66.7,66.7,57.7,94.1,36.4,-57.7,-27.5,-30.2
PRY,DISCRIMINATION,9,8,1410,44.4,75.0,30.6,69.5,86.1,16.6,-25.1,-11.1,-14.0
PRY,SOCIAL CONDITIONS AND EQUITY,20,35,6127,40.0,68.6,28.6,71.1,91.6,20.4,-31.1,-23.0,-8.1
PRY,DISARMAMENT AND MILITARY QUESTIONS,40,41,7411,87.5,85.4,-2.1,80.6,83.8,3.2,6.9,1.5,-5.4
PRY,HUMAN RIGHTS,17,19,3260,47.1,68.4,21.4,69.6,87.5,17.9,-22.5,-19.1,-3.4
PRY,WOMEN'S ADVANCEMENT,1,4,672,100.0,100.0,0.0,94.1,97.5,3.4,5.9,2.5,-3.4
PRY,WILDLIFE,1,4,666,100.0,100.0,0.0,97.6,99.1,1.5,2.4,0.9,-1.5
PRY,SPACE SCIENCES,3,5,887,100.0,100.0,0.0,84.9,86.2,1.4,15.1,13.8,-1.4
PRY,DEVELOPMENT FINANCE,2,11,2001,100.0,72.7,-27.3,85.1,90.9,5.8,14.9,-18.2,3.3
PRY,MARINE RESOURCES,3,7,1216,100.0,85.7,-14.3,95.6,97.4,1.7,4.4,-11.7,7.3
PRY,SCIENCE AND TECHNOLOGY,8,16,2794,87.5,81.2,-6.2,85.5,90.7,5.1,2.0,-9.4,7.4
PRY,DEVELOPMENT,7,44,7917,57.1,63.6,6.5,76.3,93.7,17.4,-19.2,-30.1,10.9
PRY,MAINTENANCE OF PEACE AND SECURITY,30,46,8076,60.0,52.2,-7.8,77.3,81.3,4.1,-17.3,-29.2,11.9
PRY,POLLUTION,3,3,503,100.0,66.7,-33.3,95.3,85.5,-9.8,4.7,-18.8,14.1
PRY,INTERNATIONAL RELATIONS,31,48,8074,54.8,47.9,-6.9,75.9,84.2,8.3,-21.1,-36.3,15.2
PRY,ENVIRONMENT,3,25,4347,100.0,76.0,-24.0,96.6,96.4,-0.3,3.4,-20.4,17.0
PRY,NATURAL RESOURCES AND THE ENVIRONMENT,7,30,5226,85.7,73.3,-12.4,90.2,96.7,6.5,-4.5,-23.3,18.9
PRY,POLITICAL AND LEGAL QUESTIONS,79,130,22664,68.4,54.6,-13.7,78.5,84.4,5.9,-10.2,-29.8,19.6
PRY,COMPUTER SCIENCE AND TECHNOLOGY,1,6,1066,100.0,66.7,-33.3,95.8,91.7,-4.1,4.2,-25.0,20.8
PRY,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,10,45,8097,70.0,62.2,-7.8,79.8,93.1,13.4,-9.8,-30.9,21.1
PRY,ENERGY RESOURCES,1,3,539,100.0,33.3,-66.7,58.9,95.5,36.6,41.1,-62.2,21.1
PRY,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,5,904,100.0,40.0,-60.0,80.9,82.9,2.0,19.1,-42.9,23.7
PRY,POLITICAL EVENTS AND ISSUES,16,21,3546,50.0,38.1,-11.9,66.1,81.8,15.7,-16.1,-43.7,27.6
PRY,GENERAL AND NATIONAL LAW,1,8,1423,100.0,62.5,-37.5,95.7,94.6,-1.1,4.3,-32.1,27.8
PRY,INTERNATIONAL LAW,11,44,7745,81.8,54.5,-27.3,79.0,85.8,6.8,2.8,-31.2,28.4
PRY,PUBLIC FINANCE,1,4,728,100.0,50.0,-50.0,95.7,83.8,-11.9,4.3,-33.8,29.5
PRY,INTERNATIONAL TRADE,3,6,1087,100.0,33.3,-66.7,80.9,85.5,4.6,19.1,-52.1,33.0
PRY,ECONOMIC CONDITIONS,2,11,1978,100.0,36.4,-63.6,85.1,91.2,6.0,14.9,-54.8,39.9
ROU,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,6,1055,0.0,100.0,100.0,57.7,94.1,36.4,-57.7,5.9,-51.8
ROU,DEVELOPMENT,7,44,7917,28.6,84.1,55.5,76.3,93.7,17.4,-47.8,-9.6,-38.1
ROU,ENERGY RESOURCES,1,3,539,100.0,100.0,0.0,58.9,95.5,36.6,41.1,4.5,-36.6
ROU,WELFARE AND SOCIAL SERVICES,2,14,2466,50.0,92.9,42.9,85.1,95.7,10.6,-35.1,-2.8,-32.3
ROU,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,10,45,8097,40.0,82.2,42.2,79.8,93.1,13.4,-39.8,-10.9,-28.9
ROU,SOCIAL DEVELOPMENT,8,24,4224,37.5,83.3,45.8,75.3,93.6,18.3,-37.8,-10.3,-27.6
ROU,DEVELOPMENT FINANCE,2,11,2001,50.0,72.7,22.7,85.1,90.9,5.8,-35.1,-18.2,-16.9
ROU,ECONOMIC CONDITIONS,2,11,1978,50.0,72.7,22.7,85.1,91.2,6.0,-35.1,-18.4,-16.7
ROU,SCIENCE AND TECHNOLOGY,8,16,2794,62.5,81.2,18.8,85.5,90.7,5.1,-23.0,-9.4,-13.6
ROU,MAINTENANCE OF PEACE AND SECURITY,31,47,8076,51.6,68.1,16.5,77.3,81.3,4.1,-25.7,-13.3,-12.4
ROU,INTERNATIONAL TRADE,3,6,1087,33.3,50.0,16.7,80.9,85.5,4.6,-47.5,-35.5,-12.1
ROU,SOCIAL CONDITIONS AND EQUITY,20,35,6127,45.0,77.1,32.1,71.1,91.6,20.4,-26.1,-14.4,-11.7
ROU,POLITICAL AND LEGAL QUESTIONS,80,131,22664,52.5,66.4,13.9,78.5,84.4,5.9,-26.0,-18.0,-8.0
ROU,INTERNATIONAL RELATIONS,31,48,8074,58.1,72.9,14.9,75.9,84.2,8.3,-17.9,-11.3,-6.6
ROU,RESOURCES (GENERAL),1,9,1613,100.0,100.0,0.0,90.0,96.6,6.6,10.0,3.4,-6.6
ROU,NATURAL RESOURCES AND THE ENVIRONMENT,7,30,5226,100.0,100.0,0.0,90.2,96.7,6.5,9.8,3.3,-6.5
ROU,DISARMAMENT AND MILITARY QUESTIONS,41,42,7411,46.3,54.8,8.4,80.6,83.8,3.2,-34.2,-29.1,-5.2
ROU,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,5,904,33.3,40.0,6.7,80.9,82.9,2.0,-47.5,-42.9,-4.7
ROU,INTERNATIONAL LAW,11,44,7745,54.5,65.9,11.4,79.0,85.8,6.8,-24.5,-19.9,-4.6
ROU,WOMEN'S ADVANCEMENT,1,4,672,100.0,100.0,0.0,94.1,97.5,3.4,5.9,2.5,-3.4
ROU,HUMANITARIAN AID AND RELIEF,5,16,2745,80.0,87.5,7.5,82.9,87.4,4.5,-2.9,0.1,-2.8
ROU,MARINE RESOURCES,3,7,1216,100.0,100.0,0.0,95.6,97.4,1.7,4.4,2.6,-1.7
ROU,DISCRIMINATION,9,8,1410,44.4,62.5,18.1,69.5,86.1,16.6,-25.1,-23.6,-1.5
ROU,WILDLIFE,1,4,666,100.0,100.0,0.0,97.6,99.1,1.5,2.4,0.9,-1.5
ROU,POLITICAL EVENTS AND ISSUES,16,21,3546,50.0,66.7,16.7,66.1,81.8,15.7,-16.1,-15.1,-1.0
ROU,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,8,1390,80.0,87.5,7.5,82.9,84.5,1.6,-2.9,3.0,0.1
ROU,ENVIRONMENT,3,25,4347,100.0,100.0,0.0,96.6,96.4,-0.3,3.4,3.6,0.3
ROU,HUMAN RIGHTS,17,19,3260,47.1,63.2,16.1,69.6,87.5,17.9,-22.5,-24.3,1.8
ROU,GENERAL AND NATIONAL LAW,1,8,1423,100.0,87.5,-12.5,95.7,94.6,-1.1,4.3,-7.1,2.8
ROU,COMPUTER SCIENCE AND TECHNOLOGY,1,6,1066,100.0,83.3,-16.7,95.8,91.7,-4.1,4.2,-8.3,4.1
ROU,SPACE SCIENCES,3,5,887,66.7,60.0,-6.7,84.9,86.2,1.4,-18.2,-26.2,8.1
ROU,POLLUTION,3,3,503,100.0,100.0,0.0,95.3,85.5,-9.8,4.7,14.5,9.8
ROU,PUBLIC FINANCE,1,4,728,100.0,50.0,-50.0,95.7,83.8,-11.9,4.3,-33.8,29.5
RUS,WOMEN'S ADVANCEMENT,1,4,672,0.0,100.0,100.0,94.1,97.5,3.4,-94.1,2.5,-91.5
RUS,PUBLIC FINANCE,1,4,728,0.0,100.0,100.0,95.7,83.8,-11.9,-95.7,16.2,-79.5
RUS,GENERAL AND NATIONAL LAW,1,8,1423,0.0,75.0,75.0,95.7,94.6,-1.1,-95.7,-19.6,-76.1
RUS,ENERGY RESOURCES,1,3,539,0.0,100.0,100.0,58.9,95.5,36.6,-58.9,4.5,-54.5
RUS,WILDLIFE,1,4,666,0.0,50.0,50.0,97.6,99.1,1.5,-97.6,-49.1,-48.5
RUS,ENVIRONMENT,3,25,4347,33.3,76.0,42.7,96.6,96.4,-0.3,-63.3,-20.4,-42.9
RUS,SPACE SCIENCES,3,5,887,33.3,100.0,66.7,84.9,86.2,1.4,-51.5,13.8,-37.8
RUS,COMPUTER SCIENCE AND TECHNOLOGY,1,6,1066,0.0,33.3,33.3,95.8,91.7,-4.1,-95.8,-58.3,-37.5
RUS,DEVELOPMENT,7,44,7917,100.0,90.9,-9.1,76.3,93.7,17.4,23.7,-2.8,-20.9
RUS,INTERNATIONAL TRADE,3,6,1087,100.0,83.3,-16.7,80.9,85.5,4.6,19.1,-2.1,-17.0
RUS,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,5,904,100.0,80.0,-20.0,80.9,82.9,2.0,19.1,-2.9,-16.3
RUS,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,6,1055,100.0,66.7,-33.3,57.7,94.1,36.4,42.3,-27.5,-14.9
RUS,ECONOMIC CONDITIONS,2,11,1978,100.0,90.9,-9.1,85.1,91.2,6.0,14.9,-0.2,-14.7
RUS,SCIENCE AND TECHNOLOGY,8,16,2794,37.5,56.2,18.8,85.5,90.7,5.1,-48.0,-34.4,-13.6
RUS,NATURAL RESOURCES AND THE ENVIRONMENT,7,30,5226,57.1,76.7,19.5,90.2,96.7,6.5,-33.1,-20.0,-13.0
RUS,WELFARE AND SOCIAL SERVICES,2,14,2466,100.0,100.0,0.0,85.1,95.7,10.6,14.9,4.3,-10.6
RUS,SOCIAL DEVELOPMENT,8,24,4224,87.5,95.8,8.3,75.3,93.6,18.3,12.2,2.2,-9.9
RUS,INTERNATIONAL RELATIONS,31,48,8074,54.8,72.9,18.1,75.9,84.2,8.3,-21.1,-11.3,-9.8
RUS,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,10,45,8097,90.0,91.1,1.1,79.8,93.1,13.4,10.2,-2.0,-8.2
RUS,POLITICAL AND LEGAL QUESTIONS,80,131,22664,51.2,64.9,13.6,78.5,84.4,5.9,-27.3,-19.5,-7.7
RUS,DEVELOPMENT FINANCE,2,11,2001,100.0,100.0,0.0,85.1,90.9,5.8,14.9,9.1,-5.8
RUS,POLITICAL EVENTS AND ISSUES,16,21,3546,50.0,71.4,21.4,66.1,81.8,15.7,-16.1,-10.3,-5.7
RUS,DISARMAMENT AND MILITARY QUESTIONS,41,42,7411,31.7,40.5,8.8,80.6,83.8,3.2,-48.9,-43.4,-5.5
RUS,MARINE RESOURCES,3,7,1216,66.7,71.4,4.8,95.6,97.4,1.7,-29.0,-25.9,-3.0
RUS,DISCRIMINATION,9,8,1410,66.7,87.5,20.8,69.5,86.1,16.6,-2.9,1.4,-1.5
RUS,SOCIAL CONDITIONS AND EQUITY,20,35,6127,75.0,94.3,19.3,71.1,91.6,20.4,3.9,2.7,-1.2
RUS,INTERNATIONAL LAW,11,44,7745,54.5,61.4,6.8,79.0,85.8,6.8,-24.5,-24.4,-0.0
RUS,HUMAN RIGHTS,17,19,3260,70.6,89.5,18.9,69.6,87.5,17.9,1.0,2.0,1.0
RUS,MAINTENANCE OF PEACE AND SECURITY,31,47,8076,54.8,51.1,-3.8,77.3,81.3,4.1,-22.4,-30.3,7.8
RUS,RESOURCES (GENERAL),1,9,1613,100.0,77.8,-22.2,90.0,96.6,6.6,10.0,-18.8,8.8
RUS,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,5,8,1390,80.0,62.5,-17.5,82.9,84.5,1.6,-2.9,-22.0,19.1
RUS,POLLUTION,3,3,503,66.7,33.3,-33.3,95.3,85.5,-9.8,-28.6,-52.2,23.5
RUS,HUMANITARIAN AID AND RELIEF,5,16,2745,80.0,43.8,-36.2,82.9,87.4,4.5,-2.9,-43.6,40.7
SDN,GENERAL AND NATIONAL LAW,1,8,1423,0.0,100.0,100.0,95.7,94.6,-1.1,-95.7,5.4,-90.3
SDN,PUBLIC FINANCE,1,4,728,0.0,100.0,100.0,95.7,83.8,-11.9,-95.7,16.2,-79.5
SDN,ENERGY RESOURCES,1,3,539,0.0,100.0,100.0,58.9,95.5,36.6,-58.9,4.5,-54.5
SDN,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,6,1055,100.0,83.3,-16.7,57.7,94.1,36.4,42.3,-10.8,-31.5
SDN,SOCIAL DEVELOPMENT,7,24,4224,100.0,91.7,-8.3,75.3,93.6,18.3,24.7,-1.9,-22.7
SDN,INTERNATIONAL LAW,11,44,7745,54.5,90.9,36.4,79.0,85.8,6.8,-24.5,5.1,-19.3
SDN,INTERNATIONAL TRADE,3,6,1087,100.0,83.3,-16.7,80.9,85.5,4.6,19.1,-2.1,-17.0
SDN,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,3,5,904,100.0,80.0,-20.0,80.9,82.9,2.0,19.1,-2.9,-16.3
SDN,ECONOMIC CONDITIONS,2,11,1978,100.0,90.9,-9.1,85.1,91.2,6.0,14.9,-0.2,-14.7
SDN,WELFARE AND SOCIAL SERVICES,2,14,2466,100.0,92.9,-7.1,85.1,95.7,10.6,14.9,-2.8,-12.1
SDN,SCIENCE AND TECHNOLOGY,8,16,2794,100.0,93.8,-6.2,85.5,90.7,5.1,14.5,3.1,-11.4
SDN,HUMANITARIAN AID AND RELIEF,4,16,2745,100.0,81.2,-18.8,82.9,87.4,4.5,17.1,-6.1,-11.0
SDN,DEVELOPMENT,7,44,7917,85.7,95.5,9.7,76.3,93.7,17.4,9.4,1.7,-7.6
SDN,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,4,8,1390,100.0,75.0,-25.0,82.9,84.5,1.6,17.1,-9.5,-7.6
SDN,NATURAL RESOURCES AND THE ENVIRONMENT,6,30,5226,83.3,96.7,13.3,90.2,96.7,6.5,-6.9,-0.0,-6.9
SDN,RESOURCES (GENERAL),1,9,1613,100.0,100.0,0.0,90.0,96.6,6.6,10.0,3.4,-6.6
SDN,DEVELOPMENT FINANCE,2,11,2001,100.0,100.0,0.0,85.1,90.9,5.8,14.9,9.1,-5.8
SDN,SOCIAL CONDITIONS AND EQUITY,19,34,6127,78.9,94.1,15.2,71.1,91.6,20.4,7.8,2.5,-5.3
SDN,WOMEN'S ADVANCEMENT,1,3,672,100.0,100.0,0.0,94.1,97.5,3.4,5.9,2.5,-3.4
SDN,ENVIRONMENT,2,25,4347,100.0,96.0,-4.0,96.6,96.4,-0.3,3.4,-0.4,-3.0
SDN,MARINE RESOURCES,2,7,1216,100.0,100.0,0.0,95.6,97.4,1.7,4.4,2.6,-1.7
SDN,WILDLIFE,1,4,666,100.0,100.0,0.0,97.6,99.1,1.5,2.4,0.9,-1.5
SDN,SPACE SCIENCES,3,5,887,100.0,100.0,0.0,84.9,86.2,1.4,15.1,13.8,-1.4
SDN,MAINTENANCE OF PEACE AND SECURITY,31,46,8076,80.6,84.8,4.1,77.3,81.3,4.1,3.4,3.4,0.1
SDN,INTERNATIONAL RELATIONS,31,46,8074,77.4,82.6,5.2,75.9,84.2,8.3,1.5,-1.6,0.1
SDN,HUMAN RIGHTS,16,18,3260,75.0,94.4,19.4,69.6,87.5,17.9,5.4,7.0,1.5
SDN,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,10,45,8097,80.0,95.6,15.6,79.8,93.1,13.4,0.2,2.4,2.2
SDN,POLITICAL EVENTS AND ISSUES,16,20,3546,56.2,95.0,38.8,66.1,81.8,15.7,-9.8,13.2,3.4
SDN,COMPUTER SCIENCE AND TECHNOLOGY,1,6,1066,100.0,100.0,0.0,95.8,91.7,-4.1,4.2,8.3,4.1
SDN,DISARMAMENT AND MILITARY QUESTIONS,41,42,7411,82.9,90.5,7.5,80.6,83.8,3.2,2.3,6.6,4.3
SDN,POLITICAL AND LEGAL QUESTIONS,79,129,22664,78.5,89.1,10.7,78.5,84.4,5.9,-0.1,4.7,4.7
SDN,DISCRIMINATION,9,8,1410,77.8,100.0,22.2,69.5,86.1,16.6,8.3,13.9,5.6
SDN,POLLUTION,3,3,503,100.0,66.7,-33.3,95.3,85.5,-9.8,4.7,-18.8,14.1
SMR,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,1,6,1055,0.0,100.0,100.0,57.7,94.1,36.4,-57.7,5.9,-51.8
