Country,TopicTag,yes_pct_2024,votes_2024,yes_pct_2025,votes_2025,yes_pct_change
DZA,TRADE IN COMMODITIES,,,100.0,1.0,
DZA,TRADE IN MANUFACTURES; BARRIERS TO TRADE,,,100.0,3.0,
DZA,TRANSPORT AND COMMUNICATIONS,,,100.0,4.0,
DZA,TRANSPORT POLICY AND PLANNING,,,100.0,3.0,
EGY,ECONOMIC THEORY,100.0,1.0,0.0,1.0,-100.0
EGY,POLLUTION,100.0,3.0,66.7,3.0,-33.3
EGY,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,100.0,3.0,80.0,5.0,-20.0
EGY,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,100.0,1.0,83.3,6.0,-16.7
EGY,INTERNATIONAL TRADE,100.0,3.0,83.3,6.0,-16.7
EGY,ECONOMIC CONDITIONS,100.0,2.0,90.9,11.0,-9.1
EGY,WELFARE AND SOCIAL SERVICES,100.0,2.0,92.3,13.0,-7.7
EGY,SCIENCE AND TECHNOLOGY,100.0,8.0,93.8,16.0,-6.2
EGY,HUMANITARIAN AID AND RELIEF,80.0,5.0,75.0,16.0,-5.0
EGY,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,80.0,5.0,75.0,8.0,-5.0
EGY,ENVIRONMENT,100.0,3.0,96.0,25.0,-4.0
EGY,COMPUTER SCIENCE AND TECHNOLOGY,100.0,1.0,100.0,6.0,0.0
EGY,DEVELOPMENT FINANCE,100.0,2.0,100.0,11.0,0.0
EGY,GENERAL AND NATIONAL LAW,100.0,1.0,100.0,8.0,0.0
EGY,LAW OF THE SEA,100.0,1.0,100.0,2.0,0.0
EGY,MARINE RESOURCES,100.0,3.0,100.0,7.0,0.0
EGY,MINERAL RESOURCES,100.0,1.0,100.0,1.0,0.0
EGY,NUCLEAR SCIENCE,100.0,4.0,100.0,3.0,0.0
EGY,PUBLIC FINANCE,100.0,1.0,100.0,4.0,0.0
EGY,RECOMMENDATIONS,100.0,1.0,100.0,1.0,0.0
EGY,RESOURCES (GENERAL),100.0,1.0,100.0,9.0,0.0
EGY,SPACE SCIENCES,100.0,3.0,100.0,5.0,0.0
EGY,TAXATION,100.0,1.0,100.0,1.0,0.0
EGY,TRADE RELATED FINANCE,100.0,1.0,100.0,1.0,0.0
EGY,WATER,100.0,2.0,100.0,2.0,0.0
EGY,WILDLIFE,100.0,1.0,100.0,4.0,0.0
EGY,WOMEN'S ADVANCEMENT,100.0,1.0,100.0,3.0,0.0
EGY,SOCIAL DEVELOPMENT,87.5,8.0,91.3,23.0,3.8
EGY,MAINTENANCE OF PEACE AND SECURITY,80.6,31.0,85.1,47.0,4.5
EGY,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,90.0,10.0,95.6,45.0,5.6
EGY,INTERNATIONAL RELATIONS,80.6,31.0,87.5,48.0,6.9
EGY,POLITICAL AND LEGAL QUESTIONS,81.2,80.0,88.5,131.0,7.3
EGY,DISARMAMENT AND MILITARY QUESTIONS,78.0,41.0,85.7,42.0,7.7
EGY,DEVELOPMENT,85.7,7.0,95.5,44.0,9.8
EGY,NATURAL RESOURCES AND THE ENVIRONMENT,85.7,7.0,96.7,30.0,11.0
EGY,SOCIAL CONDITIONS AND EQUITY,75.0,20.0,93.9,33.0,18.9
EGY,POLITICAL EVENTS AND ISSUES,68.8,16.0,90.5,21.0,21.7
EGY,DISCRIMINATION,77.8,9.0,100.0,8.0,22.2
EGY,HUMAN RIGHTS,70.6,17.0,94.4,18.0,23.8
EGY,INTERNATIONAL LAW,54.5,11.0,86.4,44.0,31.9
EGY,ENERGY RESOURCES,0.0,1.0,100.0,3.0,100.0
EGY,AGRICULTURAL ECONOMICS AND POLICY; RURAL SOCIOLOGY,,,83.3,6.0,
EGY,BANKING AND INVESTMENT,,,100.0,3.0,
EGY,COMMODITIES,,,100.0,1.0,
EGY,COMMUNICATION AND MASS MEDIA,,,100.0,2.0,
EGY,COMPREHENSIVE HEALTH SERVICES,,,100.0,2.0,
EGY,CONSUMERS AND COOPERATIVES,,,100.0,2.0,
EGY,CRIME AND CRIMINAL JUSTICE,,,100.0,1.0,
EGY,CROP MANAGEMENT,,,100.0,1.0,
EGY,CULTURAL DEVELOPMENT,,,100.0,3.0,
EGY,CULTURE,,,100.0,8.0,
EGY,DISEASE PREVENTION AND CONTROL,,,100.0,3.0,
EGY,DISEASES AND CARRIERS OF DISEASES,,,100.0,3.0,
EGY,EDUCATION,,,100.0,3.0,
EGY,EDUCATIONAL POLICY AND PLANNING,,,100.0,3.0,
EGY,EMPLOYMENT,,,100.0,2.0,
EGY,EMPLOYMENT PROMOTION AND PLANNING,,,100.0,1.0,
EGY,FOOD AND NUTRITION,,,100.0,2.0,
EGY,FORESTRY,,,100.0,1.0,
EGY,GEOGRAPHY,,,100.0,1.0,
EGY,HEALTH,,,100.0,6.0,
EGY,HUMAN SETTLEMENTS,,,100.0,1.0,
EGY,INTERNATIONAL TRADE LAW,100.0,1.0,,,
EGY,LAND FORMS AND ECOSYSTEMS,,,100.0,1.0,
EGY,LAND TRANSPORT,,,100.0,1.0,
EGY,LANGUAGE,,,100.0,1.0,
EGY,LAW OF WAR,,,100.0,1.0,
EGY,MONETARY ISSUES,,,100.0,1.0,
EGY,PERSONS WITH DISABILITIES,,,100.0,1.0,
EGY,PHILOSOPHY AND RELIGION,,,100.0,3.0,
EGY,PSYCHOLOGY,,,100.0,1.0,
EGY,SETTLEMENT PLANNING,,,100.0,1.0,
EGY,SPECIAL CATEGORIES OF WORKERS,,,100.0,2.0,
EGY,SPECIAL ECONOMIC AREAS,,,100.0,1.0,
EGY,SPECIAL HUMANITARIAN OPERATIONS,,,80.0,5.0,
EGY,STATISTICS,,,100.0,1.0,
EGY,TELECOMMUNICATIONS,,,100.0,1.0,
EGY,TRADE IN COMMODITIES,,,100.0,1.0,
EGY,TRADE IN MANUFACTURES; BARRIERS TO TRADE,,,66.7,3.0,
EGY,TRANSPORT AND COMMUNICATIONS,,,100.0,4.0,
EGY,TRANSPORT POLICY AND PLANNING,,,100.0,3.0,
FRA,PUBLIC FINANCE,100.0,1.0,50.0,4.0,-50.0
FRA,COMPUTER SCIENCE AND TECHNOLOGY,100.0,1.0,83.3,6.0,-16.7
FRA,GENERAL AND NATIONAL LAW,100.0,1.0,87.5,8.0,-12.5
FRA,INTERNATIONAL LAW,81.8,11.0,70.5,44.0,-11.3
FRA,SPACE SCIENCES,66.7,3.0,60.0,5.0,-6.7
FRA,ENERGY RESOURCES,100.0,1.0,100.0,3.0,0.0
FRA,LAW OF THE SEA,100.0,1.0,100.0,2.0,0.0
FRA,MARINE RESOURCES,100.0,3.0,100.0,7.0,0.0
FRA,MINERAL RESOURCES,100.0,1.0,100.0,1.0,0.0
FRA,POLLUTION,66.7,3.0,66.7,3.0,0.0
FRA,RECOMMENDATIONS,100.0,1.0,100.0,1.0,0.0
FRA,RESOURCES (GENERAL),100.0,1.0,100.0,9.0,0.0
FRA,TAXATION,0.0,1.0,0.0,1.0,0.0
FRA,TRADE RELATED FINANCE,100.0,1.0,100.0,1.0,0.0
FRA,WATER,100.0,2.0,100.0,2.0,0.0
FRA,WILDLIFE,100.0,1.0,100.0,4.0,0.0
FRA,WOMEN'S ADVANCEMENT,100.0,1.0,100.0,4.0,0.0
FRA,DISARMAMENT AND MILITARY QUESTIONS,51.2,41.0,52.4,42.0,1.2
FRA,HUMANITARIAN AID AND RELIEF,80.0,5.0,87.5,16.0,7.5
FRA,NATURAL RESOURCES AND THE ENVIRONMENT,85.7,7.0,96.7,30.0,11.0
FRA,POLITICAL AND LEGAL QUESTIONS,53.8,80.0,65.6,131.0,11.8
FRA,INTERNATIONAL RELATIONS,64.5,31.0,79.2,48.0,14.7
FRA,NUCLEAR SCIENCE,50.0,4.0,66.7,3.0,16.7
FRA,MAINTENANCE OF PEACE AND SECURITY,54.8,31.0,72.3,47.0,17.5
FRA,DISCRIMINATION,44.4,9.0,62.5,8.0,18.1
FRA,SCIENCE AND TECHNOLOGY,62.5,8.0,81.2,16.0,18.7
FRA,POLITICAL EVENTS AND ISSUES,56.2,16.0,76.2,21.0,20.0
FRA,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,80.0,5.0,100.0,8.0,20.0
FRA,HUMAN RIGHTS,47.1,17.0,68.4,19.0,21.3
FRA,DEVELOPMENT FINANCE,50.0,2.0,72.7,11.0,22.7
FRA,ECONOMIC CONDITIONS,50.0,2.0,72.7,11.0,22.7
FRA,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,33.3,3.0,60.0,5.0,26.7
FRA,ENVIRONMENT,66.7,3.0,96.0,25.0,29.3
FRA,INTERNATIONAL TRADE,33.3,3.0,66.7,6.0,33.4
FRA,SOCIAL CONDITIONS AND EQUITY,45.0,20.0,80.0,35.0,35.0
FRA,WELFARE AND SOCIAL SERVICES,50.0,2.0,92.9,14.0,42.9
FRA,SOCIAL DEVELOPMENT,37.5,8.0,87.5,24.0,50.0
FRA,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,30.0,10.0,82.2,45.0,52.2
FRA,DEVELOPMENT,14.3,7.0,84.1,44.0,69.8
FRA,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,0.0,1.0,100.0,6.0,100.0
FRA,ECONOMIC THEORY,0.0,1.0,100.0,1.0,100.0
FRA,AGRICULTURAL ECONOMICS AND POLICY; RURAL SOCIOLOGY,,,83.3,6.0,
FRA,BANKING AND INVESTMENT,,,100.0,3.0,
FRA,COMMODITIES,,,100.0,1.0,
FRA,COMMUNICATION AND MASS MEDIA,,,100.0,2.0,
FRA,COMPREHENSIVE HEALTH SERVICES,,,100.0,3.0,
FRA,CONSUMERS AND COOPERATIVES,,,100.0,2.0,
FRA,CRIME AND CRIMINAL JUSTICE,,,0.0,1.0,
FRA,CROP MANAGEMENT,,,100.0,1.0,
FRA,CULTURAL DEVELOPMENT,,,66.7,3.0,
FRA,CULTURE,,,75.0,8.0,
FRA,DISEASE PREVENTION AND CONTROL,,,100.0,4.0,
FRA,DISEASES AND CARRIERS OF DISEASES,,,100.0,4.0,
FRA,EDUCATION,,,100.0,3.0,
FRA,EDUCATIONAL POLICY AND PLANNING,,,100.0,3.0,
FRA,EMPLOYMENT,,,100.0,2.0,
FRA,EMPLOYMENT PROMOTION AND PLANNING,,,100.0,1.0,
FRA,FOOD AND NUTRITION,,,100.0,2.0,
FRA,FORESTRY,,,100.0,1.0,
FRA,GEOGRAPHY,,,100.0,1.0,
FRA,HEALTH,,,100.0,7.0,
FRA,HOUSING,,,100.0,1.0,
FRA,HUMAN SETTLEMENTS,,,100.0,2.0,
FRA,INTERNATIONAL TRADE LAW,100.0,1.0,,,
FRA,LAND FORMS AND ECOSYSTEMS,,,100.0,1.0,
FRA,LAND TRANSPORT,,,100.0,1.0,
FRA,LANGUAGE,,,100.0,1.0,
FRA,LAW OF WAR,,,100.0,1.0,
FRA,MONETARY ISSUES,,,100.0,1.0,
FRA,PERSONS WITH DISABILITIES,,,100.0,1.0,
FRA,PHILOSOPHY AND RELIGION,,,66.7,3.0,
FRA,PSYCHOLOGY,,,100.0,1.0,
FRA,SETTLEMENT PLANNING,,,100.0,1.0,
FRA,SPECIAL CATEGORIES OF WORKERS,,,100.0,2.0,
FRA,SPECIAL ECONOMIC AREAS,,,100.0,1.0,
FRA,SPECIAL HUMANITARIAN OPERATIONS,,,60.0,5.0,
FRA,STATISTICS,,,100.0,1.0,
FRA,TELECOMMUNICATIONS,,,100.0,1.0,
FRA,TRADE IN COMMODITIES,,,100.0,1.0,
FRA,TRADE IN MANUFACTURES; BARRIERS TO TRADE,,,66.7,3.0,
FRA,TRANSPORT AND COMMUNICATIONS,,,100.0,4.0,
FRA,TRANSPORT POLICY AND PLANNING,,,100.0,3.0,
FSM,MINERAL RESOURCES,100.0,1.0,0.0,1.0,-100.0
FSM,WATER,100.0,2.0,50.0,2.0,-50.0
FSM,ENERGY RESOURCES,100.0,1.0,66.7,3.0,-33.3
FSM,ENVIRONMENT,100.0,3.0,87.0,23.0,-13.0
FSM,POLITICAL EVENTS AND ISSUES,57.1,14.0,47.1,17.0,-10.0
FSM,DEVELOPMENT FINANCE,100.0,2.0,90.9,11.0,-9.1
FSM,DEVELOPMENT,100.0,5.0,97.6,41.0,-2.4
FSM,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,100.0,7.0,97.6,41.0,-2.4
FSM,COMPUTER SCIENCE AND TECHNOLOGY,100.0,1.0,100.0,5.0,0.0
FSM,ECONOMIC CONDITIONS,100.0,2.0,100.0,9.0,0.0
FSM,ECONOMIC THEORY,100.0,1.0,100.0,1.0,0.0
FSM,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,100.0,3.0,100.0,4.0,0.0
FSM,INTERNATIONAL TRADE,100.0,3.0,100.0,5.0,0.0
FSM,LAW OF THE SEA,100.0,1.0,100.0,2.0,0.0
FSM,POLLUTION,66.7,3.0,66.7,3.0,0.0
FSM,RECOMMENDATIONS,100.0,1.0,100.0,1.0,0.0
FSM,SPACE SCIENCES,66.7,3.0,66.7,3.0,0.0
FSM,TRADE RELATED FINANCE,100.0,1.0,100.0,1.0,0.0
FSM,WILDLIFE,100.0,1.0,100.0,3.0,0.0
FSM,WOMEN'S ADVANCEMENT,100.0,1.0,100.0,3.0,0.0
FSM,DISCRIMINATION,66.7,6.0,71.4,7.0,4.7
FSM,DISARMAMENT AND MILITARY QUESTIONS,56.2,32.0,61.3,31.0,5.1
FSM,MAINTENANCE OF PEACE AND SECURITY,41.7,24.0,50.0,36.0,8.3
FSM,INTERNATIONAL LAW,55.6,9.0,67.5,40.0,11.9
FSM,POLITICAL AND LEGAL QUESTIONS,49.2,63.0,64.1,103.0,14.9
FSM,SCIENCE AND TECHNOLOGY,75.0,8.0,92.3,13.0,17.3
FSM,NATURAL RESOURCES AND THE ENVIRONMENT,71.4,7.0,89.3,28.0,17.9
FSM,MARINE RESOURCES,66.7,3.0,85.7,7.0,19.0
FSM,NUCLEAR SCIENCE,75.0,4.0,100.0,2.0,25.0
FSM,INTERNATIONAL RELATIONS,40.7,27.0,67.6,34.0,26.9
FSM,HUMAN RIGHTS,53.8,13.0,87.5,16.0,33.7
FSM,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,25.0,4.0,62.5,8.0,37.5
FSM,SOCIAL CONDITIONS AND EQUITY,50.0,14.0,93.5,31.0,43.5
FSM,HUMANITARIAN AID AND RELIEF,25.0,4.0,80.0,15.0,55.0
FSM,SOCIAL DEVELOPMENT,20.0,5.0,100.0,22.0,80.0
FSM,RESOURCES (GENERAL),0.0,1.0,88.9,9.0,88.9
FSM,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,0.0,1.0,100.0,6.0,100.0
FSM,WELFARE AND SOCIAL SERVICES,0.0,1.0,100.0,13.0,100.0
FSM,AGRICULTURAL ECONOMICS AND POLICY; RURAL SOCIOLOGY,,,100.0,5.0,
FSM,BANKING AND INVESTMENT,,,100.0,3.0,
FSM,COMMODITIES,,,100.0,1.0,
FSM,COMMUNICATION AND MASS MEDIA,,,100.0,2.0,
FSM,COMPREHENSIVE HEALTH SERVICES,,,100.0,3.0,
FSM,CONSUMERS AND COOPERATIVES,,,100.0,2.0,
FSM,CRIME AND CRIMINAL JUSTICE,,,100.0,1.0,
FSM,CROP MANAGEMENT,,,100.0,1.0,
FSM,CULTURAL DEVELOPMENT,,,50.0,2.0,
FSM,CULTURE,,,80.0,5.0,
FSM,DISEASE PREVENTION AND CONTROL,,,100.0,4.0,
FSM,DISEASES AND CARRIERS OF DISEASES,,,100.0,4.0,
FSM,EDUCATION,,,100.0,2.0,
FSM,EDUCATIONAL POLICY AND PLANNING,,,100.0,2.0,
FSM,EMPLOYMENT,,,100.0,2.0,
FSM,EMPLOYMENT PROMOTION AND PLANNING,,,100.0,1.0,
FSM,FOOD AND NUTRITION,,,100.0,2.0,
FSM,GENERAL AND NATIONAL LAW,,,100.0,8.0,
FSM,GEOGRAPHY,,,100.0,1.0,
FSM,HEALTH,,,100.0,7.0,
FSM,HOUSING,,,100.0,1.0,
FSM,HUMAN SETTLEMENTS,,,50.0,2.0,
FSM,LAND FORMS AND ECOSYSTEMS,,,100.0,1.0,
FSM,LAND TRANSPORT,,,100.0,1.0,
FSM,LANGUAGE,,,100.0,1.0,
FSM,LAW OF WAR,,,100.0,1.0,
FSM,MONETARY ISSUES,,,100.0,1.0,
FSM,PERSONS WITH DISABILITIES,,,100.0,1.0,
FSM,PSYCHOLOGY,,,100.0,1.0,
FSM,PUBLIC FINANCE,,,100.0,3.0,
FSM,SETTLEMENT PLANNING,,,0.0,1.0,
FSM,SPECIAL CATEGORIES OF WORKERS,,,100.0,2.0,
FSM,SPECIAL ECONOMIC AREAS,,,100.0,1.0,
FSM,SPECIAL HUMANITARIAN OPERATIONS,,,100.0,4.0,
FSM,STATISTICS,,,100.0,1.0,
FSM,TAXATION,100.0,1.0,,,
FSM,TELECOMMUNICATIONS,,,100.0,1.0,
FSM,TRADE IN COMMODITIES,,,100.0,1.0,
FSM,TRADE IN MANUFACTURES; BARRIERS TO TRADE,,,100.0,2.0,
FSM,TRANSPORT AND COMMUNICATIONS,,,100.0,4.0,
FSM,TRANSPORT POLICY AND PLANNING,,,100.0,3.0,
GBR,TRADE RELATED FINANCE,100.0,1.0,0.0,1.0,-100.0
GBR,PUBLIC FINANCE,100.0,1.0,25.0,4.0,-75.0
GBR,COMPUTER SCIENCE AND TECHNOLOGY,100.0,1.0,83.3,6.0,-16.7
GBR,SPACE SCIENCES,66.7,3.0,60.0,5.0,-6.7
GBR,INTERNATIONAL LAW,72.7,11.0,70.5,44.0,-2.2
GBR,ENERGY RESOURCES,100.0,1.0,100.0,3.0,0.0
GBR,GENERAL AND NATIONAL LAW,100.0,1.0,100.0,8.0,0.0
GBR,LAW OF THE SEA,100.0,1.0,100.0,2.0,0.0
GBR,MARINE RESOURCES,100.0,3.0,100.0,7.0,0.0
GBR,MINERAL RESOURCES,100.0,1.0,100.0,1.0,0.0
GBR,POLLUTION,66.7,3.0,66.7,3.0,0.0
GBR,RECOMMENDATIONS,100.0,1.0,100.0,1.0,0.0
GBR,RESOURCES (GENERAL),100.0,1.0,100.0,9.0,0.0
GBR,TAXATION,0.0,1.0,0.0,1.0,0.0
GBR,WATER,100.0,2.0,100.0,2.0,0.0
GBR,WILDLIFE,100.0,1.0,100.0,4.0,0.0
GBR,WOMEN'S ADVANCEMENT,100.0,1.0,100.0,4.0,0.0
GBR,DISARMAMENT AND MILITARY QUESTIONS,51.2,41.0,54.8,42.0,3.6
GBR,DEVELOPMENT FINANCE,50.0,2.0,54.5,11.0,4.5
GBR,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,33.3,3.0,40.0,5.0,6.7
GBR,HUMANITARIAN AID AND RELIEF,80.0,5.0,87.5,16.0,7.5
GBR,NATURAL RESOURCES AND THE ENVIRONMENT,85.7,7.0,96.7,30.0,11.0
GBR,INTERNATIONAL RELATIONS,61.3,31.0,72.9,48.0,11.6
GBR,POLITICAL AND LEGAL QUESTIONS,52.5,80.0,64.9,131.0,12.4
GBR,INTERNATIONAL TRADE,33.3,3.0,50.0,6.0,16.7
GBR,NUCLEAR SCIENCE,50.0,4.0,66.7,3.0,16.7
GBR,MAINTENANCE OF PEACE AND SECURITY,54.8,31.0,72.3,47.0,17.5
GBR,DISCRIMINATION,44.4,9.0,62.5,8.0,18.1
GBR,SCIENCE AND TECHNOLOGY,62.5,8.0,81.2,16.0,18.7
GBR,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,80.0,5.0,100.0,8.0,20.0
GBR,ECONOMIC CONDITIONS,50.0,2.0,72.7,11.0,22.7
GBR,POLITICAL EVENTS AND ISSUES,50.0,16.0,76.2,21.0,26.2
GBR,HUMAN RIGHTS,47.1,17.0,73.7,19.0,26.6
GBR,ENVIRONMENT,66.7,3.0,96.0,25.0,29.3
GBR,SOCIAL CONDITIONS AND EQUITY,45.0,20.0,82.9,35.0,37.9
GBR,WELFARE AND SOCIAL SERVICES,50.0,2.0,92.9,14.0,42.9
GBR,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,30.0,10.0,77.8,45.0,47.8
GBR,SOCIAL DEVELOPMENT,37.5,8.0,87.5,24.0,50.0
GBR,DEVELOPMENT,14.3,7.0,79.5,44.0,65.2
GBR,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,0.0,1.0,100.0,6.0,100.0
GBR,ECONOMIC THEORY,0.0,1.0,100.0,1.0,100.0
GBR,AGRICULTURAL ECONOMICS AND POLICY; RURAL SOCIOLOGY,,,83.3,6.0,
GBR,BANKING AND INVESTMENT,,,66.7,3.0,
GBR,COMMODITIES,,,100.0,1.0,
GBR,COMMUNICATION AND MASS MEDIA,,,100.0,2.0,
GBR,COMPREHENSIVE HEALTH SERVICES,,,100.0,3.0,
GBR,CONSUMERS AND COOPERATIVES,,,100.0,2.0,
GBR,CRIME AND CRIMINAL JUSTICE,,,100.0,1.0,
GBR,CROP MANAGEMENT,,,100.0,1.0,
GBR,CULTURAL DEVELOPMENT,,,66.7,3.0,
GBR,CULTURE,,,75.0,8.0,
GBR,DISEASE PREVENTION AND CONTROL,,,100.0,4.0,
GBR,DISEASES AND CARRIERS OF DISEASES,,,100.0,4.0,
GBR,EDUCATION,,,100.0,3.0,
GBR,EDUCATIONAL POLICY AND PLANNING,,,100.0,3.0,
GBR,EMPLOYMENT,,,100.0,2.0,
GBR,EMPLOYMENT PROMOTION AND PLANNING,,,100.0,1.0,
GBR,FOOD AND NUTRITION,,,100.0,2.0,
GBR,FORESTRY,,,100.0,1.0,
GBR,GEOGRAPHY,,,100.0,1.0,
GBR,HEALTH,,,100.0,7.0,
GBR,HOUSING,,,100.0,1.0,
GBR,HUMAN SETTLEMENTS,,,100.0,2.0,
GBR,INTERNATIONAL TRADE LAW,100.0,1.0,,,
GBR,LAND FORMS AND ECOSYSTEMS,,,100.0,1.0,
GBR,LAND TRANSPORT,,,100.0,1.0,
GBR,LANGUAGE,,,100.0,1.0,
GBR,LAW OF WAR,,,100.0,1.0,
GBR,MONETARY ISSUES,,,0.0,1.0,
GBR,PERSONS WITH DISABILITIES,,,100.0,1.0,
GBR,PHILOSOPHY AND RELIGION,,,66.7,3.0,
GBR,PSYCHOLOGY,,,100.0,1.0,
GBR,SETTLEMENT PLANNING,,,100.0,1.0,
GBR,SPECIAL CATEGORIES OF WORKERS,,,100.0,2.0,
GBR,SPECIAL ECONOMIC AREAS,,,100.0,1.0,
GBR,SPECIAL HUMANITARIAN OPERATIONS,,,60.0,5.0,
GBR,STATISTICS,,,100.0,1.0,
GBR,TELECOMMUNICATIONS,,,100.0,1.0,
GBR,TRADE IN COMMODITIES,,,100.0,1.0,
GBR,TRADE IN MANUFACTURES; BARRIERS TO TRADE,,,66.7,3.0,
GBR,TRANSPORT AND COMMUNICATIONS,,,100.0,4.0,
GBR,TRANSPORT POLICY AND PLANNING,,,100.0,3.0,
GRD,MAINTENANCE OF PEACE AND SECURITY,95.0,20.0,81.8,11.0,-13.2
GRD,DEVELOPMENT,100.0,6.0,100.0,39.0,0.0
GRD,DEVELOPMENT AND TRANSFER OF TECHNOLOGY AND PROMOTION OF SCIENCE,100.0,1.0,100.0,3.0,0.0
GRD,DEVELOPMENT FINANCE,100.0,2.0,100.0,10.0,0.0
GRD,ECONOMIC CONDITIONS,100.0,2.0,100.0,10.0,0.0
GRD,ECONOMIC DEVELOPMENT AND DEVELOPMENT FINANCE,100.0,7.0,100.0,40.0,0.0
GRD,ECONOMIC THEORY,100.0,1.0,100.0,1.0,0.0
GRD,ENVIRONMENT,100.0,3.0,100.0,19.0,0.0
GRD,GENERAL INTERNATIONAL TRADE AND TRADE POLICY,100.0,3.0,100.0,4.0,0.0
GRD,HUMANITARIAN AID AND RELIEF,100.0,2.0,100.0,5.0,0.0
GRD,INTERNATIONAL LAW,100.0,8.0,100.0,26.0,0.0
GRD,INTERNATIONAL TRADE,100.0,3.0,100.0,5.0,0.0
GRD,LAW OF THE SEA,100.0,1.0,100.0,2.0,0.0
GRD,MARINE RESOURCES,100.0,3.0,100.0,6.0,0.0
GRD,MINERAL RESOURCES,100.0,1.0,100.0,1.0,0.0
GRD,NATURAL RESOURCES AND THE ENVIRONMENT,100.0,6.0,100.0,22.0,0.0
GRD,POLLUTION,100.0,3.0,100.0,1.0,0.0
GRD,PROTECTION OF AND ASSISTANCE TO REFUGEES AND DISPLACED PERSONS,100.0,2.0,100.0,4.0,0.0
GRD,RESOURCES (GENERAL),100.0,1.0,100.0,8.0,0.0
GRD,SCIENCE AND TECHNOLOGY,100.0,5.0,100.0,4.0,0.0
GRD,SOCIAL DEVELOPMENT,100.0,5.0,100.0,20.0,0.0
GRD,TRADE RELATED FINANCE,100.0,1.0,100.0,1.0,0.0
GRD,WATER,100.0,2.0,100.0,2.0,0.0
GRD,WILDLIFE,100.0,1.0,100.0,3.0,0.0
GRD,WOMEN'S ADVANCEMENT,100.0,1.0,100.0,3.0,0.0
GRD,INTERNATIONAL RELATIONS,94.7,19.0,95.5,22.0,0.8
GRD,POLITICAL AND LEGAL QUESTIONS,94.9,59.0,96.1,51.0,1.2
GRD,SOCIAL CONDITIONS AND EQUITY,86.7,15.0,100.0,29.0,13.3
GRD,DISCRIMINATION,85.7,7.0,100.0,7.0,14.3
GRD,HUMAN RIGHTS,85.7,14.0,100.0,15.0,14.3
GRD,POLITICAL EVENTS AND ISSUES,75.0,12.0,100.0,9.0,25.0
GRD,AGRICULTURAL ECONOMICS AND POLICY; RURAL SOCIOLOGY,,,100.0,6.0,
GRD,BANKING AND INVESTMENT,,,100.0,3.0,
GRD,COMMODITIES,,,100.0,1.0,
GRD,COMPREHENSIVE HEALTH SERVICES,,,100.0,2.0,
GRD,COMPUTER SCIENCE AND TECHNOLOGY,,,100.0,2.0,
GRD,CONSUMERS AND COOPERATIVES,,,100.0,2.0,
GRD,CRIME AND CRIMINAL JUSTICE,,,100.0,1.0,
GRD,CROP MANAGEMENT,,,100.0,1.0,
GRD,CULTURAL DEVELOPMENT,,,66.7,3.0,
GRD,CULTURE,,,75.0,4.0,
GRD,DISARMAMENT AND MILITARY QUESTIONS,100.0,36.0,,,
GRD,DISEASE PREVENTION AND CONTROL,,,100.0,3.0,
GRD,DISEASES AND CARRIERS OF DISEASES,,,100.0,3.0,
GRD,EDUCATION,,,100.0,3.0,
GRD,EDUCATIONAL POLICY AND PLANNING,,,100.0,3.0,
GRD,EMPLOYMENT,,,100.0,2.0,
GRD,EMPLOYMENT PROMOTION AND PLANNING,,,100.0,1.0,
GRD,ENERGY RESOURCES,,,100.0,3.0,
GRD,FOOD AND NUTRITION,,,100.0,1.0,
GRD,FORESTRY,,,100.0,1.0,
GRD,GENERAL AND NATIONAL LAW,,,100.0,8.0,
GRD,GEOGRAPHY,,,100.0,1.0,
GRD,HEALTH,,,100.0,4.0,
GRD,HOUSING,,,100.0,1.0,
GRD,HUMAN SETTLEMENTS,,,100.0,1.0,
GRD,LAND FORMS AND ECOSYSTEMS,,,100.0,1.0,
GRD,LAND TRANSPORT,,,100.0,1.0,
GRD,MONETARY ISSUES,,,100.0,1.0,
GRD,NUCLEAR SCIENCE,100.0,2.0,,,
GRD,PERSONS WITH DISABILITIES,,,100.0,1.0,
GRD,PHILOSOPHY AND RELIGION,,,0.0,1.0,
GRD,PSYCHOLOGY,,,100.0,1.0,
GRD,PUBLIC FINANCE,,,100.0,4.0,
